user_id,type,duration_ms,amount_usd,country,age,gender,timestamp
u007,add_to_cart,1814,,HU,42,F,2026-08-27T13:21:40Z
u007,logout,921,,HU,42,F,2026-08-27T13:22:29Z
u007,login,1046,,HU,42,F,2026-08-16T18:50:45Z
u007,search,2486,,HU,42,F,2026-08-16T18:50:58Z
u007,search,3528,,HU,42,F,2026-08-16T18:52:17Z
u007,view_product,7594,,HU,42,F,2026-08-16T18:53:44Z
u007,view_product,4570,,HU,42,F,2026-08-16T18:54:42Z
u007,support_ticket,12768,,HU,42,F,2026-08-16T18:55:41Z
u007,logout,833,,HU,42,F,2026-08-16T18:57:01Z
u007,login,1525,,HU,42,F,2026-08-11T01:43:56Z
u007,view_product,8870,,HU,42,F,2026-08-11T01:44:39Z
u007,search,4267,,HU,42,F,2026-08-11T01:45:21Z
u007,view_product,7930,,HU,42,F,2026-08-11T01:46:41Z
u007,search,4166,,HU,42,F,2026-08-11T01:47:14Z
u007,add_to_cart,2251,,HU,42,F,2026-08-11T01:47:29Z
u007,logout,860,,HU,42,F,2026-08-11T01:48:36Z
u008,login,806,,HU,33,M,2026-08-05T21:04:50Z
u008,search,2275,,HU,33,M,2026-08-05T21:05:34Z
u008,view_product,6050,,HU,33,M,2026-08-05T21:06:30Z
u008,view_product,5450,,HU,33,M,2026-08-05T21:07:44Z
u008,search,1975,,HU,33,M,2026-08-05T21:08:24Z
u008,view_product,5700,,HU,33,M,2026-08-05T21:09:21Z
u008,add_to_cart,1513,,HU,33,M,2026-08-05T21:09:42Z
u008,checkout_start,4313,,HU,33,M,2026-08-05T21:11:14Z
u008,payment,8550,37.25,HU,33,M,2026-08-05T21:12:12Z
u008,logout,425,,HU,33,M,2026-08-05T21:12:40Z
u008,login,694,,HU,33,M,2026-08-28T16:57:32Z
u008,search,3450,,HU,33,M,2026-08-28T16:58:15Z
u008,search,2350,,HU,33,M,2026-08-28T16:59:14Z
u008,view_product,5250,,HU,33,M,2026-08-28T17:00:15Z
u008,view_product,6300,,HU,33,M,2026-08-28T17:01:41Z
u008,search,3350,,HU,33,M,2026-08-28T17:02:25Z
u008,add_to_cart,1225,,HU,33,M,2026-08-28T17:03:50Z
u008,logout,405,,HU,33,M,2026-08-28T17:04:38Z
u008,login,834,,HU,33,M,2026-08-27T06:22:53Z
u008,search,1700,,HU,33,M,2026-08-27T06:24:06Z
u008,search,2250,,HU,33,M,2026-08-27T06:25:26Z
u008,search,1850,,HU,33,M,2026-08-27T06:25:45Z
u008,view_product,6250,,HU,33,M,2026-08-27T06:26:45Z
u008,search,1650,,HU,33,M,2026-08-27T06:27:51Z
u008,add_to_cart,1163,,HU,33,M,2026-08-27T06:28:44Z
u008,checkout_start,3719,,HU,33,M,2026-08-27T06:30:01Z
u008,payment,10500,49.2,HU,33,M,2026-08-27T06:30:57Z
u008,support_ticket,9375,,HU,33,M,2026-08-27T06:31:45Z
u008,logout,660,,HU,33,M,2026-08-27T06:33:14Z
u009,login,1224,,CY,38,F,2026-08-16T08:50:08Z
u009,view_product,9792,,CY,38,F,2026-08-16T08:51:36Z
u009,search,2647,,CY,38,F,2026-08-16T08:52:16Z
u009,view_product,9502,,CY,38,F,2026-08-16T08:52:43Z
u009,search,2611,,CY,38,F,2026-08-16T08:54:20Z
u009,add_to_cart,2067,,CY,38,F,2026-08-16T08:55:06Z
u009,logout,754,,CY,38,F,2026-08-16T08:55:22Z
u010,login,1650,,FR,42,M,2026-08-15T04:12:20Z
u010,search,3731,,FR,42,M,2026-08-15T04:13:27Z
u010,search,3555,,FR,42,M,2026-08-15T04:14:05Z
u010,search,3379,,FR,42,M,2026-08-15T04:15:38Z
u010,logout,866,,FR,42,M,2026-08-15T04:16:02Z
u010,login,898,,FR,42,M,2026-08-26T02:49:30Z
u010,search,2746,,FR,42,M,2026-08-26T02:50:20Z
u010,view_product,5280,,FR,42,M,2026-08-26T02:51:30Z
u010,support_ticket,20592,,FR,42,M,2026-08-26T02:52:46Z
u010,logout,964,,FR,42,M,2026-08-26T02:53:28Z
u011,login,720,,AR,26,F,2026-08-04T00:59:06Z
u011,view_product,7552,,AR,26,F,2026-08-04T00:59:54Z
u011,view_product,4657,,AR,26,F,2026-08-04T01:00:08Z
u011,view_product,4720,,AR,26,F,2026-08-04T01:01:08Z
u011,search,3933,,AR,26,F,2026-08-04T01:02:05Z
u011,search,3398,,AR,26,F,2026-08-04T01:03:36Z
u011,add_to_cart,960,,AR,26,F,2026-08-04T01:04:41Z
u011,checkout_start,4209,,AR,26,F,2026-08-04T01:05:57Z
u011,payment,8685,91.79,AR,26,F,2026-08-04T01:06:36Z
u011,logout,485,,AR,26,F,2026-08-04T01:07:32Z
u011,login,1569,,AR,26,F,2026-08-27T12:28:25Z
u011,view_product,7489,,AR,26,F,2026-08-27T12:28:33Z
u011,search,2171,,AR,26,F,2026-08-27T12:29:24Z
u011,search,2863,,AR,26,F,2026-08-27T12:29:56Z
u011,logout,573,,AR,26,F,2026-08-27T12:30:46Z
u012,login,1180,,AL,27,F,2026-08-11T01:07:22Z
u012,view_product,6921,,AL,27,F,2026-08-11T01:08:51Z
u012,view_product,7322,,AL,27,F,2026-08-11T01:09:57Z
u012,search,3117,,AL,27,F,2026-08-11T01:10:19Z
u012,search,2889,,AL,27,F,2026-08-11T01:11:06Z
u012,search,3832,,AL,27,F,2026-08-11T01:11:16Z
u012,add_to_cart,1473,,AL,27,F,2026-08-11T01:12:33Z
u012,checkout_start,3754,,AL,27,F,2026-08-11T01:14:03Z
u012,payment,5234,81.64,AL,27,F,2026-08-11T01:14:26Z
u012,logout,635,,AL,27,F,2026-08-11T01:14:49Z
u013,login,1872,,MK,56,F,2026-08-08T23:09:14Z
u013,search,4864,,MK,56,F,2026-08-08T23:09:46Z
u013,search,3627,,MK,56,F,2026-08-08T23:10:39Z
u013,view_product,8619,,MK,56,F,2026-08-08T23:11:47Z
u013,view_product,6485,,MK,56,F,2026-08-08T23:12:22Z
u013,logout,1075,,MK,56,F,2026-08-08T23:13:44Z
u013,login,1968,,MK,56,F,2026-09-02T09:16:52Z
u013,view_product,8021,,MK,56,F,2026-09-02T09:18:20Z
u013,search,4736,,MK,56,F,2026-09-02T09:19:16Z
u013,add_to_cart,1557,,MK,56,F,2026-09-02T09:20:15Z
u013,checkout_start,6080,,MK,56,F,2026-09-02T09:20:26Z
u013,payment,14080,52.85,MK,56,F,2026-09-02T09:21:44Z
u013,logout,1135,,MK,56,F,2026-09-02T09:23:10Z
u014,login,1483,,GB,57,M,2026-08-05T05:12:09Z
u014,search,3500,,GB,57,M,2026-08-05T05:12:21Z
u014,view_product,6580,,GB,57,M,2026-08-05T05:12:35Z
u014,view_product,8120,,GB,57,M,2026-08-05T05:13:32Z
u014,view_product,5460,,GB,57,M,2026-08-05T05:13:46Z
u014,view_product,7350,,GB,57,M,2026-08-05T05:14:40Z
u014,add_to_cart,1540,,GB,57,M,2026-08-05T05:15:09Z
u014,checkout_start,5119,,GB,57,M,2026-08-05T05:15:59Z
u014,payment,14070,33.84,GB,57,M,2026-08-05T05:16:28Z
u014,logout,875,,GB,57,M,2026-08-05T05:17:01Z
u014,login,1483,,GB,57,M,2026-08-31T00:12:32Z
u014,search,2765,,GB,57,M,2026-08-31T00:13:00Z
u014,view_product,6720,,GB,57,M,2026-08-31T00:13:15Z
u014,view_product,5740,,GB,57,M,2026-08-31T00:13:26Z
u014,search,3605,,GB,57,M,2026-08-31T00:14:51Z
u014,search,2590,,GB,57,M,2026-08-31T00:15:02Z
u014,add_to_cart,1593,,GB,57,M,2026-08-31T00:16:30Z
u014,logout,938,,GB,57,M,2026-08-31T00:17:44Z
u014,login,1628,,GB,57,M,2026-08-10T05:42:36Z
u014,view_product,8540,,GB,57,M,2026-08-10T05:43:09Z
u014,view_product,8610,,GB,57,M,2026-08-10T05:43:53Z
u014,view_product,5880,,GB,57,M,2026-08-10T05:44:36Z
u014,search,4025,,GB,57,M,2026-08-10T05:45:53Z
u014,view_product,6440,,GB,57,M,2026-08-10T05:47:04Z
u014,add_to_cart,1977,,GB,57,M,2026-08-10T05:47:32Z
u014,checkout_start,3281,,GB,57,M,2026-08-10T05:47:59Z
u014,payment,6300,81.88,GB,57,M,2026-08-10T05:49:03Z
u014,logout,574,,GB,57,M,2026-08-10T05:50:29Z
u015,login,955,,PY,19,F,2026-08-24T04:01:16Z
u015,view_product,6876,,PY,19,F,2026-08-24T04:02:11Z
u015,search,2770,,PY,19,F,2026-08-24T04:03:07Z
u015,add_to_cart,890,,PY,19,F,2026-08-24T04:03:31Z
u015,logout,312,,PY,19,F,2026-08-24T04:03:42Z
u015,login,881,,PY,19,F,2026-08-04T02:19:54Z
u015,view_product,6282,,PY,19,F,2026-08-04T02:20:53Z
u015,search,2350,,PY,19,F,2026-08-04T02:21:09Z
u015,view_product,5590,,PY,19,F,2026-08-04T02:22:20Z
u015,search,3042,,PY,19,F,2026-08-04T02:23:34Z
u015,logout,603,,PY,19,F,2026-08-04T02:24:51Z
u015,login,649,,PY,19,F,2026-08-17T15:20:51Z
u015,view_product,3413,,PY,19,F,2026-08-17T15:22:18Z
u015,view_product,6777,,PY,19,F,2026-08-17T15:23:46Z
u015,view_product,3809,,PY,19,F,2026-08-17T15:25:05Z
u015,search,3364,,PY,19,F,2026-08-17T15:25:24Z
u015,view_product,3957,,PY,19,F,2026-08-17T15:26:47Z
u015,logout,638,,PY,19,F,2026-08-17T15:27:40Z
u016,login,722,,RO,36,M,2026-08-04T06:45:46Z
u016,search,2990,,RO,36,M,2026-08-04T06:46:42Z
u016,view_product,5328,,RO,36,M,2026-08-04T06:47:14Z
u016,search,2368,,RO,36,M,2026-08-04T06:48:11Z
u016,add_to_cart,1672,,RO,36,M,2026-08-04T06:49:04Z
u016,checkout_start,4551,,RO,36,M,2026-08-04T06:49:12Z
u016,payment,8614,47.57,RO,36,M,2026-08-04T06:50:27Z
u016,logout,793,,RO,36,M,2026-08-04T06:52:03Z
u016,login,677,,RO,36,M,2026-08-20T01:20:12Z
u016,search,3582,,RO,36,M,2026-08-20T01:20:40Z
u016,search,2013,,RO,36,M,2026-08-20T01:22:00Z
u016,view_product,7578,,RO,36,M,2026-08-20T01:22:57Z
u016,view_product,4381,,RO,36,M,2026-08-20T01:24:05Z
u016,add_to_cart,1791,,RO,36,M,2026-08-20T01:25:10Z
u016,logout,716,,RO,36,M,2026-08-20T01:26:18Z
u016,login,1088,,RO,36,M,2026-08-28T20:40:59Z
u016,view_product,6986,,RO,36,M,2026-08-28T20:41:56Z
u016,search,3404,,RO,36,M,2026-08-28T20:43:30Z
u016,add_to_cart,1761,,RO,36,M,2026-08-28T20:43:54Z
u016,logout,716,,RO,36,M,2026-08-28T20:44:21Z
u017,login,739,,SV,30,M,2026-08-27T18:47:39Z
u017,search,2125,,SV,30,M,2026-08-27T18:49:04Z
u017,search,4004,,SV,30,M,2026-08-27T18:50:25Z
u017,search,3912,,SV,30,M,2026-08-27T18:50:59Z
u017,view_product,6838,,SV,30,M,2026-08-27T18:52:09Z
u017,add_to_cart,2048,,SV,30,M,2026-08-27T18:52:25Z
u017,support_ticket,17556,,SV,30,M,2026-08-27T18:52:47Z
u017,logout,579,,SV,30,M,2026-08-27T18:53:47Z
u017,login,1143,,SV,30,M,2026-08-13T22:51:40Z
u017,search,3573,,SV,30,M,2026-08-13T22:52:00Z
u017,search,2433,,SV,30,M,2026-08-13T22:53:05Z
u017,search,4127,,SV,30,M,2026-08-13T22:54:14Z
u017,view_product,8501,,SV,30,M,2026-08-13T22:54:26Z
u017,logout,548,,SV,30,M,2026-08-13T22:55:55Z
u017,login,1247,,SV,30,M,2026-08-26T00:24:14Z
u017,search,3819,,SV,30,M,2026-08-26T00:25:30Z
u017,view_product,4928,,SV,30,M,2026-08-26T00:26:59Z
u017,search,2156,,SV,30,M,2026-08-26T00:28:19Z
u017,add_to_cart,2048,,SV,30,M,2026-08-26T00:28:26Z
u017,logout,480,,SV,30,M,2026-08-26T00:28:55Z
u018,login,522,,MY,22,F,2026-08-21T18:46:58Z
u018,search,3021,,MY,22,F,2026-08-21T18:48:13Z
u018,view_product,3217,,MY,22,F,2026-08-21T18:48:57Z
u018,view_product,5564,,MY,22,F,2026-08-21T18:49:11Z
u018,add_to_cart,1011,,MY,22,F,2026-08-21T18:50:09Z
u018,support_ticket,11736,,MY,22,F,2026-08-21T18:50:16Z
u018,logout,404,,MY,22,F,2026-08-21T18:50:40Z
u019,login,639,,GT,25,M,2026-08-15T22:42:49Z
u019,search,1460,,GT,25,M,2026-08-15T22:43:27Z
u019,view_product,3845,,GT,25,M,2026-08-15T22:44:35Z
u019,search,3261,,GT,25,M,2026-08-15T22:45:47Z
u019,add_to_cart,1363,,GT,25,M,2026-08-15T22:46:36Z
u019,checkout_start,3559,,GT,25,M,2026-08-15T22:46:53Z
u019,payment,6862,30.5,GT,25,M,2026-08-15T22:47:30Z
u019,logout,657,,GT,25,M,2026-08-15T22:48:59Z
u019,login,876,,GT,25,M,2026-08-18T16:59:04Z
u019,view_product,4185,,GT,25,M,2026-08-18T17:00:00Z
u019,search,2458,,GT,25,M,2026-08-18T17:00:54Z
u019,view_product,5353,,GT,25,M,2026-08-18T17:02:04Z
u019,logout,297,,GT,25,M,2026-08-18T17:02:33Z
u019,login,1205,,GT,25,M,2026-08-11T17:45:08Z
u019,view_product,5791,,GT,25,M,2026-08-11T17:45:26Z
u019,view_product,3650,,GT,25,M,2026-08-11T17:46:47Z
u019,search,1971,,GT,25,M,2026-08-11T17:47:19Z
u019,logout,457,,GT,25,M,2026-08-11T17:47:27Z
u020,login,898,,HN,28,M,2026-08-18T10:12:02Z
u020,view_product,6477,,HN,28,M,2026-08-18T10:12:15Z
u020,search,4554,,HN,28,M,2026-08-18T10:13:22Z
u020,search,4217,,HN,28,M,2026-08-18T10:14:50Z
u020,add_to_cart,1687,,HN,28,M,2026-08-18T10:15:21Z
u020,logout,904,,HN,28,M,2026-08-18T10:16:40Z
u020,login,1429,,HN,28,M,2026-08-28T07:22:03Z
u020,search,3542,,HN,28,M,2026-08-28T07:22:57Z
u020,view_product,6207,,HN,28,M,2026-08-28T07:24:16Z
u020,logout,506,,HN,28,M,2026-08-28T07:25:02Z
u020,login,1518,,HN,28,M,2026-08-12T06:55:49Z
u020,search,2564,,HN,28,M,2026-08-12T06:55:58Z
u020,search,4352,,HN,28,M,2026-08-12T06:57:30Z
u020,search,2328,,HN,28,M,2026-08-12T06:57:58Z
u020,search,3272,,HN,28,M,2026-08-12T06:58:10Z
u020,support_ticket,10626,,HN,28,M,2026-08-12T06:59:34Z
u020,logout,479,,HN,28,M,2026-08-12T07:01:11Z
u021,login,1245,,KW,47,F,2026-08-21T08:55:47Z
u021,search,3900,,KW,47,F,2026-08-21T08:57:11Z
u021,search,3077,,KW,47,F,2026-08-21T08:57:27Z
u021,view_product,6946,,KW,47,F,2026-08-21T08:58:22Z
u021,logout,743,,KW,47,F,2026-08-21T08:59:53Z
u022,login,761,,SI,37,M,2026-08-11T07:32:33Z
u022,view_product,7005,,SI,37,M,2026-08-11T07:33:07Z
u022,view_product,6088,,SI,37,M,2026-08-11T07:34:03Z
u022,search,2848,,SI,37,M,2026-08-11T07:35:01Z
u022,logout,779,,SI,37,M,2026-08-11T07:35:53Z
u022,login,1007,,SI,37,M,2026-08-18T01:07:10Z
u022,view_product,4321,,SI,37,M,2026-08-18T01:08:26Z
u022,view_product,5434,,SI,37,M,2026-08-18T01:09:34Z
u022,search,4223,,SI,37,M,2026-08-18T01:10:08Z
u022,search,2979,,SI,37,M,2026-08-18T01:10:25Z
u022,add_to_cart,1260,,SI,37,M,2026-08-18T01:10:38Z
u022,checkout_start,4787,,SI,37,M,2026-08-18T01:10:51Z
u022,payment,7365,26.13,SI,37,M,2026-08-18T01:12:18Z
u022,support_ticket,16694,,SI,37,M,2026-08-18T01:12:33Z
u022,logout,871,,SI,37,M,2026-08-18T01:13:50Z
u023,login,1690,,GT,32,O,2026-08-09T16:11:36Z
u023,search,3605,,GT,32,O,2026-08-09T16:12:34Z
u023,view_product,5131,,GT,32,O,2026-08-09T16:12:58Z
u023,search,4784,,GT,32,O,2026-08-09T16:13:57Z
u023,view_product,7557,,GT,32,O,2026-08-09T16:14:13Z
u023,add_to_cart,1907,,GT,32,O,2026-08-09T16:15:34Z
u023,checkout_start,4767,,GT,32,O,2026-08-09T16:16:26Z
u023,payment,11544,30.92,GT,32,O,2026-08-09T16:16:45Z
u023,logout,659,,GT,32,O,2026-08-09T16:17:17Z
u023,login,949,,GT,32,O,2026-08-15T17:26:46Z
u023,search,2253,,GT,32,O,2026-08-15T17:27:13Z
u023,view_product,4645,,GT,32,O,2026-08-15T17:28:06Z
u023,add_to_cart,1889,,GT,32,O,2026-08-15T17:28:21Z
u023,checkout_start,5070,,GT,32,O,2026-08-15T17:29:09Z
u023,payment,11544,30.92,GT,32,O,2026-08-15T17:30:31Z
u023,logout,569,,GT,32,O,2026-08-15T17:31:40Z
u023,login,923,,GT,32,O,2026-09-01T17:53:24Z
u023,view_product,6448,,GT,32,O,2026-09-01T17:54:45Z
u023,search,3432,,GT,32,O,2026-09-01T17:55:35Z
u023,view_product,6517,,GT,32,O,2026-09-01T17:55:54Z
u023,add_to_cart,1283,,GT,32,O,2026-09-01T17:56:35Z
u023,logout,797,,GT,32,O,2026-09-01T17:58:02Z
u024,login,800,,NL,43,F,2026-08-12T02:46:23Z
u024,view_product,6893,,NL,43,F,2026-08-12T02:47:20Z
u024,search,2239,,NL,43,F,2026-08-12T02:48:29Z
u024,view_product,5614,,NL,43,F,2026-08-12T02:48:54Z
u024,logout,426,,NL,43,F,2026-08-12T02:50:05Z
u025,login,1836,,QA,51,M,2026-08-31T16:58:21Z
u025,view_product,8946,,QA,51,M,2026-08-31T16:58:26Z
u025,search,5824,,QA,51,M,2026-08-31T16:59:57Z
u025,search,4726,,QA,51,M,2026-08-31T17:01:21Z
u025,view_product,11056,,QA,51,M,2026-08-31T17:02:51Z
u025,add_to_cart,2427,,QA,51,M,2026-08-31T17:03:17Z
u025,checkout_start,6805,,QA,51,M,2026-08-31T17:04:41Z
u025,payment,13166,38.64,QA,51,M,2026-08-31T17:06:11Z
u025,support_ticket,14137,,QA,51,M,2026-08-31T17:07:51Z
u025,logout,844,,QA,51,M,2026-08-31T17:09:34Z
u026,login,1374,,PE,31,O,2026-08-27T18:43:49Z
u026,search,2952,,PE,31,O,2026-08-27T18:45:13Z
u026,view_product,8483,,PE,31,O,2026-08-27T18:46:03Z
u026,search,3190,,PE,31,O,2026-08-27T18:46:56Z
u026,search,3733,,PE,31,O,2026-08-27T18:47:47Z
u026,add_to_cart,1205,,PE,31,O,2026-08-27T18:49:16Z
u026,logout,618,,PE,31,O,2026-08-27T18:49:21Z
u026,login,903,,PE,31,O,2026-08-30T00:24:29Z
u026,view_product,6244,,PE,31,O,2026-08-30T00:25:08Z
u026,view_product,7873,,PE,31,O,2026-08-30T00:26:38Z
u026,search,2138,,PE,31,O,2026-08-30T00:27:35Z
u026,search,2206,,PE,31,O,2026-08-30T00:28:36Z
u026,view_product,6379,,PE,31,O,2026-08-30T00:29:43Z
u026,logout,665,,PE,31,O,2026-08-30T00:31:09Z
u026,login,1502,,PE,31,O,2026-08-23T03:36:54Z
u026,search,2850,,PE,31,O,2026-08-23T03:37:00Z
u026,view_product,8348,,PE,31,O,2026-08-23T03:37:42Z
u026,add_to_cart,1782,,PE,31,O,2026-08-23T03:38:22Z
u026,logout,597,,PE,31,O,2026-08-23T03:39:51Z
u027,login,1098,,SN,44,M,2026-08-19T02:46:09Z
u027,view_product,7765,,SN,44,M,2026-08-19T02:46:50Z
u027,search,2449,,SN,44,M,2026-08-19T02:47:34Z
u027,view_product,5555,,SN,44,M,2026-08-19T02:48:30Z
u027,view_product,5675,,SN,44,M,2026-08-19T02:49:56Z
u027,view_product,5495,,SN,44,M,2026-08-19T02:51:24Z
u027,add_to_cart,1135,,SN,44,M,2026-08-19T02:52:42Z
u027,checkout_start,2352,,SN,44,M,2026-08-19T02:53:30Z
u027,payment,7078,54.86,SN,44,M,2026-08-19T02:54:43Z
u027,logout,783,,SN,44,M,2026-08-19T02:56:20Z
u027,login,1478,,SN,44,M,2026-08-03T19:50:02Z
u027,search,4002,,SN,44,M,2026-08-03T19:50:57Z
u027,view_product,8303,,SN,44,M,2026-08-03T19:52:11Z
u027,view_product,7049,,SN,44,M,2026-08-03T19:53:12Z
u027,view_product,4062,,SN,44,M,2026-08-03T19:54:38Z
u027,view_product,6153,,SN,44,M,2026-08-03T19:55:23Z
u027,add_to_cart,1045,,SN,44,M,2026-08-03T19:56:13Z
u027,support_ticket,20160,,SN,44,M,2026-08-03T19:57:16Z
u027,logout,585,,SN,44,M,2026-08-03T19:58:50Z
u028,login,1399,,GR,64,F,2026-08-10T07:01:37Z
u028,view_product,9086,,GR,64,F,2026-08-10T07:03:08Z
u028,search,3065,,GR,64,F,2026-08-10T07:03:29Z
u028,view_product,7017,,GR,64,F,2026-08-10T07:04:32Z
u028,view_product,6500,,GR,64,F,2026-08-10T07:05:49Z
u028,add_to_cart,1514,,GR,64,F,2026-08-10T07:07:14Z
u028,logout,561,,GR,64,F,2026-08-10T07:08:04Z
u028,login,1371,,GR,64,F,2026-08-20T16:12:52Z
u028,search,2511,,GR,64,F,2026-08-20T16:13:34Z
u028,search,2733,,GR,64,F,2026-08-20T16:14:16Z
