user_id,type,duration_ms,amount_usd,country,age,gender,timestamp
u007,search,2754,,HU,42,F,2026-08-10T19:56:06Z
u007,api_call,275,,HU,42,F,2026-08-10T19:56:59Z
u007,checkout_start,4335,,HU,42,F,2026-08-10T19:58:17Z
u007,payment,8874,33.39,HU,42,F,2026-08-10T19:59:45Z
u007,review_submit,16830,,HU,42,F,2026-08-10T20:00:43Z
u007,logout,694,,HU,42,F,2026-08-10T20:01:26Z
u047,login,947,,ME,61,F,2026-08-11T15:05:11Z
u047,search,3381,,ME,61,F,2026-08-11T15:05:52Z
u047,search,2729,,ME,61,F,2026-08-11T15:07:16Z
u047,api_call,406,,ME,61,F,2026-08-11T15:07:55Z
u047,view_product,7251,,ME,61,F,2026-08-11T15:09:11Z
u047,view_product,8717,,ME,61,F,2026-08-11T15:10:38Z
u047,add_to_cart,2240,,ME,61,F,2026-08-11T15:11:49Z
u047,logout,505,,ME,61,F,2026-08-11T15:13:16Z
u056,login,1463,,MT,58,M,2026-08-11T20:24:40Z
u056,search,3453,,MT,58,M,2026-08-11T20:25:08Z
u056,view_product,5387,,MT,58,M,2026-08-11T20:25:27Z
u056,search,2452,,MT,58,M,2026-08-11T20:25:55Z
u056,search,2107,,MT,58,M,2026-08-11T20:26:56Z
u056,search,3833,,MT,58,M,2026-08-11T20:27:54Z
u056,add_to_cart,1623,,MT,58,M,2026-08-11T20:28:17Z
u056,checkout_start,2935,,MT,58,M,2026-08-11T20:29:26Z
u056,payment,6320,23.54,MT,58,M,2026-08-11T20:29:53Z
u056,review_submit,16058,,MT,58,M,2026-08-11T20:30:53Z
u056,logout,808,,MT,58,M,2026-08-11T20:31:27Z
u015,login,995,,PY,19,F,2026-08-11T20:48:46Z
u015,view_product,5805,,PY,19,F,2026-08-11T20:50:17Z
u015,api_call,194,,PY,19,F,2026-08-11T20:51:51Z
u015,view_product,3608,,PY,19,F,2026-08-11T20:52:05Z
u015,add_to_cart,902,,PY,19,F,2026-08-11T20:52:41Z
u015,support_ticket,7879,,PY,19,F,2026-08-11T20:53:03Z
u015,logout,527,,PY,19,F,2026-08-11T20:54:29Z
u025,login,1869,,QA,51,M,2026-08-12T05:13:50Z
u025,search,4814,,QA,51,M,2026-08-12T05:14:01Z
u025,api_call,316,,QA,51,M,2026-08-12T05:15:20Z
u025,view_product,11246,,QA,51,M,2026-08-12T05:16:50Z
u025,search,4303,,QA,51,M,2026-08-12T05:18:00Z
u025,logout,1091,,QA,51,M,2026-08-12T05:19:08Z
u041,login,1813,,US,40,F,2026-08-12T08:42:37Z
u041,search,3522,,US,40,F,2026-08-12T08:42:53Z
u041,search,2176,,US,40,F,2026-08-12T08:43:10Z
u041,view_product,8633,,US,40,F,2026-08-12T08:44:30Z
u041,logout,663,,US,40,F,2026-08-12T08:45:17Z
u033,login,1087,,AR,51,F,2026-08-12T15:54:18Z
u033,view_product,7088,,AR,51,F,2026-08-12T15:54:45Z
u033,api_call,306,,AR,51,F,2026-08-12T15:55:40Z
u033,view_product,6372,,AR,51,F,2026-08-12T15:56:50Z
u033,view_product,6659,,AR,51,F,2026-08-12T15:57:34Z
u033,add_to_cart,1880,,AR,51,F,2026-08-12T15:58:35Z
u033,checkout_start,4475,,AR,51,F,2026-08-12T15:59:56Z
u033,payment,9344,31.36,AR,51,F,2026-08-12T16:00:45Z
u033,support_ticket,19869,,AR,51,F,2026-08-12T16:01:25Z
u033,logout,745,,AR,51,F,2026-08-12T16:02:17Z
u035,view_product,6400,,IE,40,M,2026-08-12T22:47:07Z
u035,search,4500,,IE,40,M,2026-08-12T22:47:34Z
u035,search,3267,,IE,40,M,2026-08-12T22:48:14Z
u035,search,3833,,IE,40,M,2026-08-12T22:48:31Z
u035,api_call,223,,IE,40,M,2026-08-12T22:49:25Z
u035,profile_update,7425,,IE,40,M,2026-08-12T22:50:41Z
u035,logout,580,,IE,40,M,2026-08-12T22:52:05Z
u022,login,1703,,SI,37,M,2026-08-13T09:58:06Z
u022,search,4396,,SI,37,M,2026-08-13T09:59:15Z
u022,api_call,232,,SI,37,M,2026-08-13T10:00:28Z
u022,search,4687,,SI,37,M,2026-08-13T10:01:55Z
u022,api_call,240,,SI,37,M,2026-08-13T10:03:04Z
u022,view_product,6685,,SI,37,M,2026-08-13T10:03:35Z
u022,api_call,305,,SI,37,M,2026-08-13T10:04:49Z
u022,search,2434,,SI,37,M,2026-08-13T10:05:18Z
u022,api_call,322,,SI,37,M,2026-08-13T10:06:33Z
u022,view_product,5668,,SI,37,M,2026-08-13T10:07:19Z
u022,add_to_cart,2471,,SI,37,M,2026-08-13T10:08:10Z
u022,checkout_start,6131,,SI,37,M,2026-08-13T10:09:26Z
u022,payment,15042,58.26,SI,37,M,2026-08-13T10:10:53Z
u022,review_submit,12671,,SI,37,M,2026-08-13T10:12:22Z
u022,logout,763,,SI,37,M,2026-08-13T10:12:46Z
u037,login,1434,,CU,65,F,2026-08-13T11:40:57Z
u037,view_product,10227,,CU,65,F,2026-08-13T11:41:13Z
u037,api_call,470,,CU,65,F,2026-08-13T11:42:39Z
u037,search,4561,,CU,65,F,2026-08-13T11:44:09Z
u037,search,4008,,CU,65,F,2026-08-13T11:44:34Z
u037,add_to_cart,1774,,CU,65,F,2026-08-13T11:45:46Z
u037,checkout_start,5413,,CU,65,F,2026-08-13T11:47:13Z
u037,payment,18933,62.66,CU,65,F,2026-08-13T11:47:52Z
u037,review_submit,14338,,CU,65,F,2026-08-13T11:48:41Z
u008,login,1248,,HU,33,M,2026-08-13T13:10:49Z
u008,view_product,6452,,HU,33,M,2026-08-13T13:10:56Z
u008,view_product,4369,,HU,33,M,2026-08-13T13:12:28Z
u008,api_call,229,,HU,33,M,2026-08-13T13:14:19Z
u008,add_to_cart,1435,,HU,33,M,2026-08-13T13:14:25Z
u008,checkout_start,2858,,HU,33,M,2026-08-13T13:14:50Z
u008,payment,5791,52.01,HU,33,M,2026-08-13T13:16:22Z
u008,support_ticket,13462,,HU,33,M,2026-08-13T13:17:24Z
u049,login,1148,,PE,21,M,2026-08-13T14:03:18Z
u049,search,3366,,PE,21,M,2026-08-13T14:04:28Z
u049,view_product,5569,,PE,21,M,2026-08-13T14:05:06Z
u049,view_product,5447,,PE,21,M,2026-08-13T14:05:16Z
u049,view_product,3794,,PE,21,M,2026-08-13T14:05:47Z
u049,search,3029,,PE,21,M,2026-08-13T14:06:52Z
u049,logout,679,,PE,21,M,2026-08-13T14:08:02Z
u014,login,1784,,GB,57,M,2026-08-13T14:58:39Z
u014,search,4685,,GB,57,M,2026-08-13T14:59:43Z
u014,api_call,167,,GB,57,M,2026-08-13T15:00:50Z
u014,search,4465,,GB,57,M,2026-08-13T15:01:38Z
u014,search,3806,,GB,57,M,2026-08-13T15:03:10Z
u014,view_product,7832,,GB,57,M,2026-08-13T15:04:11Z
u014,logout,871,,GB,57,M,2026-08-13T15:04:33Z
u046,login,848,,IR,36,M,2026-08-13T19:02:17Z
u046,view_product,3796,,IR,36,M,2026-08-13T19:02:32Z
u046,search,2574,,IR,36,M,2026-08-13T19:02:42Z
u046,search,1586,,IR,36,M,2026-08-13T19:04:13Z
u046,api_call,156,,IR,36,M,2026-08-13T19:04:19Z
u046,logout,463,,IR,36,M,2026-08-13T19:05:27Z
u033,login,1074,,AR,51,F,2026-08-13T22:34:17Z
u033,api_call,309,,AR,51,F,2026-08-13T22:36:56Z
u033,search,4117,,AR,51,F,2026-08-13T22:38:19Z
u033,search,2864,,AR,51,F,2026-08-13T22:39:02Z
u033,logout,644,,AR,51,F,2026-08-13T22:39:49Z
u019,login,785,,GT,25,M,2026-08-14T01:59:02Z
u019,view_product,5083,,GT,25,M,2026-08-14T02:00:26Z
u019,view_product,5789,,GT,25,M,2026-08-14T02:01:46Z
u019,view_product,3153,,GT,25,M,2026-08-14T02:03:00Z
u019,api_call,145,,GT,25,M,2026-08-14T02:04:16Z
u019,view_product,6589,,GT,25,M,2026-08-14T02:05:09Z
u019,support_ticket,16356,,GT,25,M,2026-08-14T02:08:04Z
u019,file_upload,2047,,GT,25,M,2026-08-14T02:08:44Z
u019,logout,504,,GT,25,M,2026-08-14T02:10:06Z
u060,login,1276,,IN,49,F,2026-08-14T03:34:33Z
u060,search,2605,,IN,49,F,2026-08-14T03:34:50Z
u060,api_call,167,,IN,49,F,2026-08-14T03:35:01Z
u060,search,3126,,IN,49,F,2026-08-14T03:35:21Z
u060,add_to_cart,1355,,IN,49,F,2026-08-14T03:36:45Z
u060,checkout_start,5818,,IN,49,F,2026-08-14T03:37:53Z
u060,payment,9170,55.3,IN,49,F,2026-08-14T03:38:02Z
u060,logout,445,,IN,49,F,2026-08-14T03:39:35Z
u012,login,1303,,AL,27,F,2026-08-14T04:21:45Z
u012,search,2739,,AL,27,F,2026-08-14T04:22:13Z
u012,search,2238,,AL,27,F,2026-08-14T04:23:16Z
u012,search,3607,,AL,27,F,2026-08-14T04:23:22Z
u012,view_product,7816,,AL,27,F,2026-08-14T04:24:19Z
u012,view_product,6680,,AL,27,F,2026-08-14T04:25:32Z
u012,api_call,268,,AL,27,F,2026-08-14T04:26:09Z
u012,profile_update,6989,,AL,27,F,2026-08-14T04:27:30Z
u012,add_to_cart,2021,,AL,27,F,2026-08-14T04:28:40Z
u012,checkout_start,5595,,AL,27,F,2026-08-14T04:29:39Z
u012,review_submit,10646,,AL,27,F,2026-08-14T04:32:01Z
u012,logout,641,,AL,27,F,2026-08-14T04:33:20Z
u004,search,3106,,SN,51,M,2026-08-14T09:43:30Z
u004,search,4108,,SN,51,M,2026-08-14T09:44:10Z
u004,api_call,346,,SN,51,M,2026-08-14T09:45:17Z
u004,search,3540,,SN,51,M,2026-08-14T09:46:31Z
u004,api_call,276,,SN,51,M,2026-08-14T09:47:43Z
u004,search,3975,,SN,51,M,2026-08-14T09:48:00Z
u004,search,4643,,SN,51,M,2026-08-14T09:49:21Z
u004,add_to_cart,1804,,SN,51,M,2026-08-14T09:49:38Z
u004,checkout_start,3257,,SN,51,M,2026-08-14T09:50:39Z
u042,login,1376,,IE,37,F,2026-08-14T09:50:55Z
u042,search,4723,,IE,37,F,2026-08-14T09:51:38Z
u042,api_call,371,,IE,37,F,2026-08-14T09:51:46Z
u004,logout,929,,SN,51,M,2026-08-14T09:52:07Z
u042,search,2325,,IE,37,F,2026-08-14T09:52:43Z
u042,search,2434,,IE,37,F,2026-08-14T09:53:06Z
u042,view_product,6177,,IE,37,F,2026-08-14T09:53:40Z
u042,search,4978,,IE,37,F,2026-08-14T09:54:17Z
u042,add_to_cart,1308,,IE,37,F,2026-08-14T09:55:06Z
u042,support_ticket,20347,,IE,37,F,2026-08-14T09:56:12Z
u042,file_upload,2979,,IE,37,F,2026-08-14T09:56:46Z
u042,logout,974,,IE,37,F,2026-08-14T09:57:19Z
u011,password_reset,4300,,AR,26,F,2026-08-14T15:48:41Z
u011,login,1365,,AR,26,F,2026-08-14T15:50:13Z
u011,view_product,4185,,AR,26,F,2026-08-14T15:51:40Z
u011,api_call,187,,AR,26,F,2026-08-14T15:52:27Z
u011,search,2981,,AR,26,F,2026-08-14T15:53:21Z
u011,add_to_cart,1433,,AR,26,F,2026-08-14T15:54:00Z
u011,checkout_start,4085,,AR,26,F,2026-08-14T15:54:19Z
u011,payment,9632,76.4,AR,26,F,2026-08-14T15:55:43Z
u011,refund,4415,,AR,26,F,2026-08-14T15:57:41Z
u011,logout,470,,AR,26,F,2026-08-14T15:58:47Z
u047,login,2062,,ME,61,F,2026-08-14T16:21:51Z
u047,search,3422,,ME,61,F,2026-08-14T16:22:40Z
u047,view_product,7902,,ME,61,F,2026-08-14T16:23:34Z
u047,api_call,379,,ME,61,F,2026-08-14T16:24:13Z
u047,logout,994,,ME,61,F,2026-08-14T16:24:46Z
u013,login,1554,,MK,56,F,2026-08-14T22:25:37Z
u013,view_product,10383,,MK,56,F,2026-08-14T22:25:58Z
u013,search,4857,,MK,56,F,2026-08-14T22:27:02Z
u013,add_to_cart,1947,,MK,56,F,2026-08-14T22:27:44Z
u013,logout,1156,,MK,56,F,2026-08-14T22:28:10Z
u048,login,1277,,CA,43,F,2026-08-15T09:09:55Z
u048,view_product,6811,,CA,43,F,2026-08-15T09:10:54Z
u048,api_call,199,,CA,43,F,2026-08-15T09:11:39Z
u048,view_product,4604,,CA,43,F,2026-08-15T09:12:51Z
u048,view_product,4541,,CA,43,F,2026-08-15T09:13:49Z
u048,add_to_cart,2207,,CA,43,F,2026-08-15T09:14:42Z
u048,checkout_start,3745,,CA,43,F,2026-08-15T09:15:01Z
u048,payment,9649,27.64,CA,43,F,2026-08-15T09:15:34Z
u048,support_ticket,13244,,CA,43,F,2026-08-15T09:16:13Z
u048,file_upload,3248,,CA,43,F,2026-08-15T09:16:57Z
u048,logout,807,,CA,43,F,2026-08-15T09:17:06Z
